adult,backdrop_path,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,softcore,status,tagline,title,video,vote_average,vote_count,certification
False,/6GsI2WVaPV8vxEutBxkgVK2Wa4X.jpg,0,,641238,,fr,Jacadi,,0.0644,/yzKmbP7chD5UbonR2beBTirLyNJ.jpg,2001-01-01,0,1,False,Released,,Jacadi,False,7.0,1,NR
False,,0,,542234,tt1020596,en,Bibleman: Lead Us Not Into Temptation,"Luxor Spawndroth uses ""Hypno-Hack by Micro-Harsh"" (the first name in villainous software) to send Cypher and young student Riley Watson back to their old lifestyles of unkindness.",0.0644,/AoOhibUJuE3OOhB5ncWnHpTeAxQ.jpg,2001-02-01,0,38,False,Released,,Bibleman: Lead Us Not Into Temptation,False,10.0,1,NR
False,/34CES7UHAOlV3m8ME23u71E7bcO.jpg,0,,530354,,sv,Så nära får ingen gå - ett år med Kent,"A documentary filmed 2000-2001 about Swedish rock band Kent as they play at sold out halls in Sweden and at the Roskilde Festival's biggest stage, but also at small clubs around Europe. They visit their hometown of Eskilstuna, meeting devoted fans with occasional festivities in the hotel room.",0.0644,/hyyIXUI37nxfuTv76qjuUGDPAcr.jpg,2001-05-19,0,60,False,Released,,Så nära får ingen gå - ett år med Kent,False,7.0,1,NR
False,,0,,1517467,,uk,"Різдво, або як гуцули конця світа чекали","Two students without diplomas: Oles Sanin and Serhiy Mikhalchuk got hold of four boxes of long-expired black-and-white film, borrowed a camera from Ukrkinochronika, and went to the Carpathians, to those who live closer to God, and decided to meet the End of the World with them.",0.0643,/iK7lTqBG6q4NhsBk8vrO5SzyFYz.jpg,2001-01-01,0,0,False,Released,,"Christmas, or How the Hutsuls Waited for the End of the World",False,0.0,0,NR
False,,0,,1502393,tt0758660,en,Echo,"Built up on a structure of an international noir thriller, Echo starts as from a devastating terrorist assault on the Paris subway. The event shakes all of France as a nation and is a start to an obsessive personal hunt across the oceans that leads spectators to the mountains on the Canadian-USA borders. On one hand, on the run, is the mysterious mercenary Orpheus. On the other, hard on his trail, is the charismatic chief-investigator of the anti-terrorism division in France. The police officer is tireless and feels he is close to his objective when he meets an extremely beautiful French widow, keeper of an obscure secret from World War II.",0.0643,,2001-10-16,0,95,False,Released,,Echo,False,0.0,0,NR
False,,0,,1434808,tt0463164,es,Aednik,"A parable about a solitary man who has forsaken the world and finds comfort only in planting trees. This activity has become a sacred ritual for him. Yet deep inside, he awaits and seeks some sort of solution to his solitude. One day during a particularly severe drought, the Earth answers him - the man finds the unconscious body of a woman in the soil cracked by the heat. Without stopping to think, he takes her home, resuscitates her and looks after her. This unexpected companion seriously test his convictions. How far can solitude go? A story about the destructive vicious circle of solitude - the fixed idea, love and giving up love.",0.0643,/zUGibURA6UtGrEOPAIX9kyf84TN.jpg,2001-11-29,0,16,False,Released,,The Gardener,False,7.0,1,NR
False,,0,,1254774,,ru,С добрым утром,"The story is about a rooster who remembered through a dream what was expected of him in the morning. Trying to crow, he plays all the sounds in a row, except his own. The rooster is in a panic looking for the missing voice, but does not find it...",0.0643,,2001-03-01,0,3,False,Released,,Good Morning,False,0.0,0,NR
False,,0,,937367,,en,Silenced: TWA 800 and the Subversion of Justice,"A review of evidence suggesting a conspiracy to cover up the true nature of the destruction of TWA Flight 800 by missiles off the coast of Long Island on the night of July 17, 1996.",0.0643,/65BNkXGBrR3nlL6HaTLdDaBX8Mv.jpg,2001-04-09,0,57,False,Released,,Silenced: TWA 800 and the Subversion of Justice,False,0.0,0,NR
False,,0,http://www.illume.fi/en/Films/154/Blatnoi-Mir,684141,tt0373728,ru,Блатной Мир,A documentary film about three Russian prisoners for life.,0.0643,/bbpdRbc3yMkHTkFPMQySdN7lpAT.jpg,2001-09-01,0,82,False,Released,,Blatnoi Mir - Thieves’ World,False,8.0,1,NR
False,,0,,625766,,fr,Mémoires incertaines,,0.0643,,2001-01-01,0,0,False,Released,,Mémoires incertaines,False,0.0,0,NR
False,,0,http://www.pbs.org/wgbh/pages/frontline/shows/binladen/,409937,tt0397459,en,Hunting Bin Laden,"In August 1998, two cars exploded simultaneously at U.S. embassies in Kenya and Tanzania, killing 268 and injuring 5,000. CIA and FBI investigators soon identified suspects, including accused mastermind and Saudi exile Osama bin Laden. But was this an individual terrorist act, or a symptom of deeply rooted anti-U.S. vendettas? In collaboration with The New York Times, ""Frontline"" investigates bin Laden, his followers, and the Africa bombings.",0.0643,,2001-09-13,0,55,False,Released,,Hunting Bin Laden,False,7.0,5,NR
False,,0,,344606,tt0291736,nl,Atraksion,A group of convicts slowly drag their balls and chains through a desolate landscape. One of them discovers a strange structure and decides to climb it.,0.0643,,2001-10-09,0,10,False,Released,,Attraction,False,5.5,12,NR
False,,0,,323085,,en,Pearl Harbor: The Real Story,"Step back in time to December 7, 1941, when the Japanese struck the United States convoy stationed at Pearl Harbor, Hawaii. Through actual footage and interviews with more than 60 survivors of World War II's most unforgettable event, this film recounts the tragic events of that fateful day. Also, take a tour of Pearl Harbor's many museums and memorials and what's left of the buildings and ships that somehow escaped destruction.",0.0643,,2001-01-01,0,0,False,Released,,Pearl Harbor: The Real Story,False,0.0,0,NR
False,/gwAnw2IDyAL8hbaEkA8JfKD1tEV.jpg,0,,318779,tt0318650,ml,Saivar Thirumeni,"Saivar Thirumeni (transl. Saivar high priest) is a 2001 Indian Malayalam-language action drama film directed by Shajoon Karyal and written by Robin Thirumala. It features Suresh Gopi, Manoj K. Jayan, Samyuktha Varma, Narendra Prasad, Nedumudi Venu, Jagathy Sreekumar, Sangeetha Mohan, and K. P. A. C. Lalitha in major roles. The music was composed by Raveendran. The plot revolves around Devadatthan (Suresh Gopi), a Namboothiri youth.",0.0642,/ybwaJepnP4PqSLCF9fuHFREA0KI.jpg,2001-01-01,0,0,False,Released,,Saivar Thirumeni,False,0.0,1,NR
False,,100,,1057421,,zh,人命关天,,0.0641,/v3ljeOTa1OIsiXf7mCrxHf44sy2.jpg,2001-01-01,100,0,False,Released,,人命关天,False,7.0,1,NR
False,/5dtUxD6kJoRUAJWt6NWqXoqzAR7.jpg,0,https://www.purelandpictures.com/take-it-from-me/,917245,tt0821022,en,Take It From Me,"Captured over two years, Take It From Me is a feature-length documentary about four women struggling against great odds to raise themselves and their families out of poverty in New York City.",0.0641,/31a2o3DZKERiyDmeNc8XOC0xbsI.jpg,2001-07-24,0,75,False,Released,,Take It From Me,False,0.0,0,NR
False,/ynNFrvoWu42tCGpiTBRJLDcOmxd.jpg,0,,515208,tt1174122,en,Bibleman: Breaking The Bonds of Disobedience,The Bibleman Adventure Team discovers their old nemesis Luxor Spawndroth has devised a plan to trick Bibleman and a young actress Lia Martinez into disobeying God,0.0641,/rr0MXMPkeN39UksBP4jzYpe6XTs.jpg,2001-01-01,0,45,False,Released,,Bibleman: Breaking The Bonds of Disobedience,False,8.0,4,PG
False,,0,,1621945,tt0421246,en,Silence!,"A multi-genre performance that fuses 35mm film of an actor and actress arriving on a 1920s movie set with live performances by those same actors, as well as a live score.",0.064,,2001-01-01,0,85,False,Released,,Silence!,False,9.0,1,NR
False,,0,,1177882,tt0484062,en,PBS: Punk Broadcasting System,A collection of 22 rare performances from top punk acts of 2001,0.0639,/moBzw3TdbxUrqUsO8QaDgepUxrw.jpg,2001-08-28,0,80,False,Released,,PBS: Punk Broadcasting System,False,10.0,1,NR
