adult,backdrop_path,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,softcore,status,tagline,title,video,vote_average,vote_count,certification
False,,0,http://www.koreanfilm.or.kr/eng/films/index/filmsView.jsp?movieCd=20060812,762801,,ko,자화상 2000,"A man addicted to gambling loses his job and leaves his family. He lives at a 24-hour open sauna away from debt collectors, while borrowing money left and right to keep his habit going. When he finally gets the upper hand at a poker game, a police raid spoils his good fortune. He sees a driver sleeping in a truck with his wallet hanging out of his pocket. Struggling to keep his 'moral integrity', the man kills himself rather than commit the robbery.",0.0339,/4VfEAJ5IRzD7mFoxkBl2sUoNfIe.jpg,2000-08-30,0,0,False,Released,,Self-portrait 2000,False,0.0,0,NR
False,,0,,819450,,en,My Sweet Prince Charming,Who is your Prince Charming?,0.0336,/f8ZtSLiUcFXHYVgSuhWULC8qPSr.jpg,2000-08-17,0,5,False,Released,,My Sweet Prince Charming,False,0.0,0,NR
False,,0,https://www.vtape.org/video?vi=4574,818219,,en,We're Fathers Too,"We’re Fathers Too is a documentary that details some of the conflicts gay men face as fathers in North America. Interviews with gay dads, their children, and gay activists are contrasted with footage from a 1999 demonstration in Ottawa by an American fundamentalist organization, making this work a thought-provoking piece to watch.",0.0336,,2000-08-13,0,14,False,Released,,We're Fathers Too,False,0.0,0,NR
False,,0,,817505,,en,Molly Starlight: Out and Proud,"Molly Starlight Morin from Enoch Rez, Alberta, appeared on a Reform Party list of dubious Canada Council grants. The ensuing furore earned her national press coverage and mentioned on This Hour Has 22 Minutes and Royal Canadian Air Farce.",0.0336,,2000-08-12,0,10,False,Released,,Molly Starlight: Out and Proud,False,0.0,0,NR
False,,0,http://www.barbarameter.com/convalescing,289048,tt10897002,en,Convalescing,"“Convalescing, when you don't have to participate in the world. Time to read, to dream, to look - the blue, the light of the television, the blue, the book, the patterns the light, the blue. Time to appreciate how much that really is.”",0.0336,,2000-08-27,0,3,False,Released,,Convalescing,False,0.0,0,NR
False,,0,,75466,tt1674855,en,Aleister Crowley: The Other Loch Ness Monster,"A quirky and fascinating short documentary on the “most wickedest man in the world” and his time at Boleskine House, at the turn of the last century.",0.0336,,2000-08-11,0,29,False,Released,,Aleister Crowley: The Other Loch Ness Monster,False,0.0,0,NR
False,,0,,819429,,en,In the Skin of Becoming Swan,Water as a symbol of rebirth.,0.0327,,2000-08-17,0,6,False,Released,,In the Skin of Becoming Swan,False,0.0,0,NR
False,,0,,411589,,en,Hong Kong (HKG),"In 1998 Kai Tak airport in the middle of Hong Kong was closed. Approaching Kai Tak was a unique experience for the passengers. “One could read the newspapers in the street”, one passenger exclaimed. Hong Kong (HKG) is a film about the approach and the passing by of the airplanes in the middle of a city.",0.0327,,2000-08-16,0,13,False,Released,,Hong Kong (HKG),False,0.0,0,NR
False,/kbcA2y11ZvXi9a31mBXaXmVJJD2.jpg,0,,1329564,tt33097976,en,Stereolab No Cine Iris,"Documentary about Stereolab's gig at Rio de Janeiro in 2000, when the band played the Algumas Pessoas Ainda Tentam Festival, organized by Midsummer Madness.",0.0311,/6fIbWSAd0YD8H1pCOt8uL3I8Dh1.jpg,2000-08-11,0,63,False,Released,,Stereolab: At Cine Iris,False,0.0,0,NR
False,,0,,819425,,en,Harassed Harasser,,0.0306,,2000-08-17,0,10,False,Released,,Harassed Harasser,False,0.0,0,NR
False,,0,,819724,tt0385696,en,Field Guide to Western Wildflowers,The image of a young Asian man kissing 63 different men is superimposed over vibrantly colored flowers with their official names. The men talk about their first gay Asian kiss.,0.0293,/oB8RgUtGAJL3Ahd3itTp71Wbkci.jpg,2000-08-18,0,6,False,Released,,Field Guide to Western Wildflowers,False,4.0,3,NR
False,,0,,1407735,,en,Hellfest 2000 The Official DVD Documentary,"The most talked about musical event of the summer of 2000, that almost didn't happen, feturing extreme musics' biggest and brightest. This plastic terror contains an in depth adventure covering three days worth of heat, frustration, joy, triumph, chaos and unity.",0.0289,/weQk1YIfQcwF6SW72GKo0oEEk91.jpg,2000-08-01,0,111,False,Released,,Hellfest 2000 The Official DVD Documentary,False,0.0,0,NR
False,,0,,1191700,,en,2000 DCI World Championships,"2000 DCI World Championships held in College Park, MD on August 12, 2000  1. Cadets (1st Place Tie 97.65)  2. Cavaliers (1st Place Tie 97.65)  3. Blue Devils (3rd Place 96.90)  4. Santa Clara Vanguard (4th Place 94.70)  5. Boston Crusaders (5th Place 92.35)  6. Blue Knights (6th Place 92.00)  7. Phantom Regiment (7th Place 90.65)  8. Glassmen (8th Place 90.35)  9. Crossmen (9th Place 88.55)  10. Madison Scouts (10th Place 85.50)  11. Carolina Crown (11th Place 85.15)  12. Bluecoats (12th Place 84.40)",0.0289,/4J6vKbCU7a16OjpI8K48UXRXaFc.jpg,2000-08-12,0,0,False,Released,,2000 DCI World Championships,False,0.0,0,NR
False,,0,,966354,tt0844664,pl,Baśń o Pączkowej,The lives of children in the orphanage change after finding an enchanted frying pan.,0.0289,,2000-08-12,0,40,False,Released,,Baśń o Pączkowej,False,0.0,0,NR
False,,0,,1590646,,es,Los adventistas del crimen en la dimensión blasfema,Two police officers try to intercept an illegal trafficking operation in Patagonia.,0.0286,,2000-08-18,0,80,False,Released,,Los adventistas del crimen en la dimensión blasfema,False,0.0,0,NR
False,,0,https://www.jps.lv/en/project/baltijas-saga/,769177,tt0476739,lv,Baltijas sāga,"At the end of World War II, many Latvians, Lithuanians, and Estonians fled the Soviet rule. They stayed abroad for many years. Now, after the regaining of independence of the three Baltic states, they are coming back. Their stories vary.",0.0286,/bsLR8X8JJTveWyaNdBwSP5DY012.jpg,2000-08-15,0,60,False,Released,,The Baltic Saga,False,9.0,1,NR
False,,0,,502663,tt0791648,sv,Skönheten skall rädda världen,"A documentary about Arne Sucksdorff. Stefan Jarl interviews Sucksdorff in his home where they talk about his films, life and memories.",0.0286,/dzYzjRoRDksnkHP2dZw6wPbslQt.jpg,2000-08-01,0,58,False,Released,A conversation with Arne Sucksdorff about his films,Beauty Will Save the World,False,5.7,3,NR
False,,0,,818556,,en,Third Degree,"Follow a woman as she puts herself through the Third Degree, in which she questions the loss of a relationship with a younger woman and the painful steps involved in letting go.",0.0687,,2000-08-13,0,6,False,Released,,Third Degree,False,0.0,0,NR
False,,0,,354269,tt0284806,en,4 Vertigo,experimental film by Les LeVeque,0.0281,,2000-08-13,0,9,False,Released,,4 Vertigo,False,9.0,1,NR
False,,0,,354040,tt0280020,en,Persian Series #12,"""Hot"" by-play of reds-greens-yellows in black, blurred, finally, as the color shapes are shifted violently from side to side, finally ending of a sharp entanglement of multicolored twig-like and/or stem-like forms.",0.0281,,2000-08-11,0,2,False,Released,,Persian Series #12,False,5.857,7,NR
False,,0,,375064,,de,Coldplay - Bizarre Festival 2000,,0.0268,,2000-08-18,0,0,False,Released,,Coldplay - Bizarre Festival 2000,False,0.0,0,NR
False,,0,,818559,,en,I Love You,"The caustic I Love You is about falling in love, getting dumped and those three little words.",0.0264,,2000-08-13,0,6,False,Released,,I Love You,False,0.0,0,NR
False,,0,,582646,,ja,SILENT CHASER 狩神,"The ghost of a young woman starts to attack men and suck all the energy from them, resulting in death. To deal with this threat, a paranormal activity unit led by a man named Kagami is dispatched.",0.0264,/f8mVQ36czT8UftxGV2mmPErP3x6.jpg,2000-08-21,0,30,False,Released,,Silent Chaser Kagami,False,0.0,0,NR
False,,0,,287971,tt0258568,en,Fastpitch,"This look at the world of fastpitch softball details vanishing Americana, the line between hobby and obsession, and a pride in identity that transcends racial or regional affiliation.",0.0264,,2000-08-25,0,0,False,Released,,Fastpitch,False,7.0,1,NR
False,,0,,1548794,,en,Blind Date,An Alexey Budovsky Animated Short Film,0.0261,/rvNtm8cnNyer5pZgIMDhZsGFm1U.jpg,2000-08-22,0,2,False,Released,,Blind Date,False,0.0,0,NR
False,,0,,819713,,en,Chew the Fat,"Chew the Fat is an over-the-edge film combining Marilyn Manson, skin growths, puss and gore along with well-endowed gender-bending.",0.0243,,2000-08-18,0,5,False,Released,,Chew the Fat,False,0.0,0,NR
False,,0,,506138,,en,Boy Toys,"A naughty romp that is bare, brazen, and ""black and blue"" too, featuring a playpen of playthings that go on an erotic rampage.""",0.0243,/zcvLU4sFZWZ9UKXKSK544hfoP4d.jpg,2000-08-31,0,10,False,Released,,Boy Toys,False,0.0,0,NR
False,,0,,657356,,de,Daniel Barenboim - 50 Years On Stage,,0.0239,/A6yyBr0sNdbzlJLtczuBVCk6bvT.jpg,2000-08-15,0,0,False,Released,,Daniel Barenboim - 50 Years On Stage,False,0.0,0,NR
False,/l39zCQrINVFHbCG8biIob08F2Xo.jpg,0,,1688634,,en,Dead is dead,"April, recently widowed is losing her grip on reality as it blends with her nightmares as she is terrorized and haunted by her deceased husband. Hell is every day torment and pain is for ever trapped in a hell you cant get out of suffer for me my love",0.0214,/8oIv9lvraXpaTFlrYP6BKc7I2VD.jpg,2000-08-03,0,79,False,Released,,Dead is dead,False,0.0,0,NR
False,/p25s0nX5zKllZP5EGs1CLvsSYPX.jpg,0,,1593892,tt0385968,en,Psychogramme,Are you unhappy with yourself? Want to get new skills? Here's your chance!,0.0214,,2000-08-11,0,4,False,Released,,Psychogramme,False,8.0,1,NR
